Entity,Code,Year,"Health expenditure, private (% of GDP)","Health expenditure, public (% of GDP)"
Guinea,GIN,1997,2.29905390798853,0.753971712011471
Guinea,GIN,1998,2.44434650909487,0.948582870905134
Guinea,GIN,1999,2.38201189407248,1.03407899592752
Guinea,GIN,2000,2.36022888812673,1.09593945187327
Guinea,GIN,2001,2.38291366960435,1.27041596039565
Guinea,GIN,2002,2.44924110317634,1.31330022682366
Guinea,GIN,2003,2.13280286295557,1.31331174704443
Guinea,GIN,2004,2.25779166704683,0.879682252953166
Guinea,GIN,2005,2.26662277779554,0.55486584220446
Guinea,GIN,2006,2.35486337969243,0.665427570307575
Guinea,GIN,2007,2.65989587442998,0.418226465570024
Guinea,GIN,2008,2.42242169747215,0.784624402527845
Guinea,GIN,2009,2.50201524556348,1.34649863443653
Guinea,GIN,2010,2.53537002193465,2.01176888806535
Guinea,GIN,2011,2.75383839542119,1.97715897457881
Guinea,GIN,2012,3.29239675278305,2.09894617721695
Guinea,GIN,2013,3.1149174393475,2.3782428406525
Guinea,GIN,2014,2.90855314894182,2.73624478105818
Guinea-Bissau,GNB,1995,4.84008864039815,1.59182255960185
Guinea-Bissau,GNB,1996,4.84326710923724,2.10738801076276
Guinea-Bissau,GNB,1997,4.4702636424228,2.2493241375772
Guinea-Bissau,GNB,1998,4.85467980492768,2.20708166507232
Guinea-Bissau,GNB,1999,4.29667149083891,1.45868902916109
Guinea-Bissau,GNB,2000,4.41984348309791,0.515965236902095
Guinea-Bissau,GNB,2001,4.55535345351489,0.48360487648511
Guinea-Bissau,GNB,2002,4.54779584995249,1.29016916004751
Guinea-Bissau,GNB,2003,4.32299191147998,1.29615356852002
Guinea-Bissau,GNB,2004,4.55791574735223,0.855296172647774
Guinea-Bissau,GNB,2005,4.63267745614813,1.08353819385187
Guinea-Bissau,GNB,2006,4.80614618716428,1.06854651283572
Guinea-Bissau,GNB,2007,4.74032635578103,1.36320144421897
Guinea-Bissau,GNB,2008,4.89200155380521,1.15778753619479
Guinea-Bissau,GNB,2009,4.88982637831531,1.91662708168469
Guinea-Bissau,GNB,2010,4.84876351898282,1.84945341101718
Guinea-Bissau,GNB,2011,4.40913629793726,1.04697493206274
Guinea-Bissau,GNB,2012,4.3700610430773,1.5913705869227
Guinea-Bissau,GNB,2013,4.5144660226005,1.6250123673995
Guinea-Bissau,GNB,2014,4.44801505314136,1.14512230685864
Guyana,GUY,1995,0.94243858783827,4.12369198216173
Guyana,GUY,1996,0.903814647488523,4.04218256251148
Guyana,GUY,1997,0.877779945940785,4.26722281405922
Guyana,GUY,1998,0.956534823517533,4.31401354648247
Guyana,GUY,1999,0.864275448310276,3.81580525168972
Guyana,GUY,2000,0.892498514849105,4.95494348515089
Guyana,GUY,2001,0.926891342208455,4.89801030779154
Guyana,GUY,2002,0.888492450312752,4.94658053968725
Guyana,GUY,2003,1.21858719341341,4.74972888658659
Guyana,GUY,2004,1.18010542453338,4.54830726546662
Guyana,GUY,2005,1.46783517542045,4.35965864457954
Guyana,GUY,2006,1.62426430482619,3.04494427517381
Guyana,GUY,2007,1.76766652843296,4.68579605156704
Guyana,GUY,2008,1.86699071551179,5.59724601448821
Guyana,GUY,2009,2.01928454992139,5.30091141007861
Guyana,GUY,2010,2.14236023286974,4.46058370713026
Guyana,GUY,2011,2.22560895978572,4.57147769021428
Guyana,GUY,2012,2.22567003688511,4.33943785311489
Guyana,GUY,2013,2.19999999942375,2.89615344057625
Guyana,GUY,2014,2.1281054086423,3.1196980913577
Haiti,HTI,1995,3.90385229354737,2.70077831645263
Haiti,HTI,1996,3.98962397357058,2.45680229642942
Haiti,HTI,1997,3.75705953195659,2.44421812804341
Haiti,HTI,1998,3.96050605440941,2.03184278559059
Haiti,HTI,1999,3.95500620896204,1.69665290103796
Haiti,HTI,2000,4.37870585262706,1.67955658737294
Haiti,HTI,2001,4.15869311658047,1.47257876341953
Haiti,HTI,2002,4.05517505494359,1.41110647505641
Haiti,HTI,2003,3.73169224786255,1.58534910213745
Haiti,HTI,2004,3.58224051772841,2.02926952227159
Haiti,HTI,2005,3.4689201641489,0.9384949558511
Haiti,HTI,2006,4.34418788525821,1.35559353474179
Haiti,HTI,2007,4.23042052654331,1.32660942345669
Haiti,HTI,2008,4.56648817879272,1.35599984120728
Haiti,HTI,2009,5.3059950998376,1.3726482001624
Haiti,HTI,2010,6.68405257782463,1.41058325217537
Haiti,HTI,2011,8.60855733973814,1.80632117026186
Haiti,HTI,2012,8.9029328556333,0.9802712943667
Haiti,HTI,2013,6.37825657548108,1.72454125451892
Haiti,HTI,2014,5.99613777217807,1.55951641782193
Heavily indebted poor countries (HIPC),,1995,2.85225994941474,1.6306055917489
Heavily indebted poor countries (HIPC),,1996,3.00654960638095,1.71675661802568
Heavily indebted poor countries (HIPC),,1997,2.98460726792467,1.65244900641722
Heavily indebted poor countries (HIPC),,1998,3.07521787254319,1.77187167409546
Heavily indebted poor countries (HIPC),,1999,3.04911083276687,1.83430444909945
Heavily indebted poor countries (HIPC),,2000,2.67499218098686,1.7963409583066
Heavily indebted poor countries (HIPC),,2001,2.79809345713496,2.01508370446422
Heavily indebted poor countries (HIPC),,2002,2.92650787165603,2.06817771767448
Heavily indebted poor countries (HIPC),,2003,2.9644716037629,2.16689747818532
Heavily indebted poor countries (HIPC),,2004,3.05365698098267,2.21685491018125
Heavily indebted poor countries (HIPC),,2005,2.96175366818017,2.34516725966689
Heavily indebted poor countries (HIPC),,2006,3.04810702075424,2.44917083126602
Heavily indebted poor countries (HIPC),,2007,3.10906413539297,2.30251900724025
Heavily indebted poor countries (HIPC),,2008,3.39366576165212,2.42929649604749
Heavily indebted poor countries (HIPC),,2009,3.56409072115442,2.53379243098865
Heavily indebted poor countries (HIPC),,2010,3.63687756909204,2.7129008032072
Heavily indebted poor countries (HIPC),,2011,3.44138586501367,2.66186382883439
Heavily indebted poor countries (HIPC),,2012,3.55380293021291,2.58167208908614
Heavily indebted poor countries (HIPC),,2013,3.48406567580049,2.57487130158713
Heavily indebted poor countries (HIPC),,2014,3.51852437622302,2.52182393874111
High income,,1995,3.36644259139357,5.85017245953271
High income,,1996,3.46881935668513,5.8584018200972
High income,,1997,3.64324505242216,5.80920883669131
High income,,1998,3.84859795049458,5.83466019705815
High income,,1999,3.89878438034374,5.85739202617197
High income,,2000,3.99930405972035,5.8533986654858
High income,,2001,4.21658072833274,6.13140605516367
High income,,2002,4.41865857685534,6.35479088400839
High income,,2003,4.43081259003141,6.51011964763525
High income,,2004,4.33593970715839,6.54600994798318
High income,,2005,4.36424936885131,6.60538035336203
High income,,2006,4.33774120437954,6.6581456588475
High income,,2007,4.29392639179692,6.68586999045278
High income,,2008,4.25502537120791,6.9468888306079
High income,,2009,4.54673611944422,7.64067063308076
High income,,2010,4.49831290908681,7.56369430223102
High income,,2011,4.42711614758425,7.55170433681319
High income,,2012,4.53244221483932,7.56161137825034
High income,,2013,4.54507940589522,7.57925942031227
High income,,2014,4.59754593700565,7.66519491589273
Honduras,HND,1995,2.47159761018453,2.86657956981547
Honduras,HND,1996,2.50177225582544,2.46060758417456
Honduras,HND,1997,2.51130085970494,2.37295217029506
Honduras,HND,1998,2.70799686999512,2.92390839000489
Honduras,HND,1999,3.31079381725636,2.90275734274364
Honduras,HND,2000,3.0332068165558,3.5929701634442
Honduras,HND,2001,3.26038559059279,3.61645900940721
Honduras,HND,2002,3.37663644605296,3.90616852394704
Honduras,HND,2003,3.56124578273983,4.73308693726018
Honduras,HND,2004,3.68167520901382,4.20717731098618
Honduras,HND,2005,3.90868966651988,3.90589865348012
Honduras,HND,2006,4.14347902016821,3.48897018983179
Honduras,HND,2007,4.25479626968428,3.63946928031572
Honduras,HND,2008,4.67580225146325,3.72557359853675
Honduras,HND,2009,4.28643988910564,4.55417153089436
Honduras,HND,2010,4.23541208589804,4.21561071410196
Honduras,HND,2011,4.6511793045987,3.9168418754013
Honduras,HND,2012,5.32620321706225,4.45364758293775
Honduras,HND,2013,4.69310843195493,4.45707484804507
Honduras,HND,2014,4.30484621032338,4.41783424967662
Hungary,HUN,1995,1.15874915038591,6.06578492961409
Hungary,HUN,1996,1.28668333536013,5.70763144463987
Hungary,HUN,1997,1.26199720987523,5.48077096012477
Hungary,HUN,1998,1.78499216692178,5.29304724307822
Hungary,HUN,1999,1.9908467234204,5.21569247657961
Hungary,HUN,2000,2.06531650590856,4.99226279409144
Hungary,HUN,2001,2.20722906241427,4.90774789280321
Hungary,HUN,2002,2.22380368673333,5.24166091933378
Hungary,HUN,2003,2.43508538206577,5.98682945624985
Hungary,HUN,2004,2.45726337282762,5.62590498636406
Hungary,HUN,2005,2.48147766741424,5.79831589927384
Hungary,HUN,2006,2.44879281120509,5.65115926150495
Hungary,HUN,2007,2.45870443175263,5.05082807524355
Hungary,HUN,2008,2.41393938809769,4.91256727336761
Hungary,HUN,2009,2.59071886178611,4.95861491123363
Hungary,HUN,2010,2.73299073407569,5.11749481592431
Hungary,HUN,2011,2.8101436056581,5.02988706277389
Hungary,HUN,2012,2.83055213872419,4.91010603127581
Hungary,HUN,2013,2.62144776577082,4.90582840422918
Hungary,HUN,2014,2.51769902082333,4.88308190917667
IBRD only,,1995,2.50453277217987,2.50531956576797
IBRD only,,1996,2.57726424620946,2.47042513661196
IBRD only,,1997,2.68670130096364,2.61110372214527
IBRD only,,1998,2.79408083178059,2.57684331312408
IBRD only,,1999,2.80885299478073,2.55194036167331
IBRD only,,2000,2.84754386193663,2.46058421125105
IBRD only,,2001,2.92485150288943,2.49508804574281
IBRD only,,2002,2.88022666204819,2.46058400670498
IBRD only,,2003,2.90395857470796,2.48042833059227
IBRD only,,2004,2.80661194388742,2.50887659884241
IBRD only,,2005,2.88215441495988,2.55071409835937
IBRD only,,2006,2.78760820673949,2.59621576587961
IBRD only,,2007,2.66754951854329,2.67791648594467
IBRD only,,2008,2.69258169224707,2.83121624650221
IBRD only,,2009,2.86095939085321,3.10573637848394
IBRD only,,2010,2.75221119429551,2.97200786934799
IBRD only,,2011,2.69404949828762,2.97294292684684
IBRD only,,2012,2.7360742786253,3.0461268543803
IBRD only,,2013,2.76948420214392,3.10924442482289
IBRD only,,2014,2.76817452936446,3.15867510172994
IDA & IBRD total,,1995,2.50343572527491,2.444354498459
IDA & IBRD total,,1996,2.57728203621143,2.41035378961115
IDA & IBRD total,,1997,2.67529487780938,2.54209503079214
IDA & IBRD total,,1998,2.7829331946447,2.51080536882131
IDA & IBRD total,,1999,2.79258199804773,2.48267288749709
IDA & IBRD total,,2000,2.81137655562538,2.39339281521648
IDA & IBRD total,,2001,2.88959839961741,2.43446708007628
IDA & IBRD total,,2002,2.84708555575602,2.39934521260318
IDA & IBRD total,,2003,2.88369172336399,2.42054083206171
IDA & IBRD total,,2004,2.79347054394685,2.45446598112235
IDA & IBRD total,,2005,2.86762833501147,2.49316575886912
IDA & IBRD total,,2006,2.78076417899818,2.5374203969926
IDA & IBRD total,,2007,2.67597816954605,2.61702049238463
IDA & IBRD total,,2008,2.70332779476537,2.76764519986887
IDA & IBRD total,,2009,2.86948120090281,3.0265630770355
IDA & IBRD total,,2010,2.75899645774284,2.89096165233268
IDA & IBRD total,,2011,2.69917351166819,2.90005186274587
IDA & IBRD total,,2012,2.73427486648447,2.96613545674822
IDA & IBRD total,,2013,2.77360446923663,3.01812340338782
IDA & IBRD total,,2014,2.76972145051714,3.05680309238969
IDA blend,,1995,2.09708975502379,1.27567658858325
IDA blend,,1996,2.28729009896649,1.27647759074043
IDA blend,,1997,2.27709897529394,1.26616613014758
IDA blend,,1998,2.47209125152178,1.25050140175499
IDA blend,,1999,2.41659500643738,1.2007715869912
IDA blend,,2000,2.21019353984991,1.26767441910753
IDA blend,,2001,2.28122258093756,1.27078325096118
IDA blend,,2002,2.14996613571709,1.22113594813258
IDA blend,,2003,2.5668269760298,1.21143120765755
IDA blend,,2004,2.46954248669561,1.38714140272458
IDA blend,,2005,2.61747024454494,1.26516463367516
IDA blend,,2006,2.59527694083236,1.2581192559619
IDA blend,,2007,2.81326484936813,1.34413789044309
IDA blend,,2008,2.59934888133854,1.38855050011872
IDA blend,,2009,2.69394758642314,1.37748719304873
IDA blend,,2010,2.46568128145111,1.19995601831858
IDA blend,,2011,2.4154085566297,1.41539192700987
IDA blend,,2012,2.23089208561882,1.45924091574057
IDA blend,,2013,2.51899521405422,1.38141606926459
IDA blend,,2014,2.44822493251562,1.38359725912777
IDA only,,1995,2.77877121853511,1.64076629364628
IDA only,,1996,2.79914435980644,1.622053827262
IDA only,,1997,2.65140679050247,1.56477283014815
IDA only,,1998,2.70566016441298,1.65076549599116
IDA only,,1999,2.65114233365624,1.65342443539799
IDA only,,2000,2.38183548579197,1.60185034640449
IDA only,,2001,2.45075441097574,1.76463446786972
IDA only,,2002,2.57570333740057,1.81743179404744
IDA only,,2003,2.63898009239562,1.89961337611798
IDA only,,2004,2.72082470047376,1.93736390881643
IDA only,,2005,2.69142342594418,1.9884542538661
IDA only,,2006,2.76143136181361,2.09369340618999
IDA only,,2007,2.79564390607466,1.99152726235889
IDA only,,2008,3.12244462741639,2.09862346075325
IDA only,,2009,3.25231592567026,2.1347709218162
IDA only,,2010,3.27696200486375,2.23190009699062
IDA only,,2011,3.17190122582033,2.18326119232425
IDA only,,2012,3.23663065074569,2.12847369872642
IDA only,,2013,3.18233615056288,2.04914296514394
IDA only,,2014,3.17336134920731,1.99600627189246
IDA total,,1995,2.48615534075401,1.48404933677675
IDA total,,1996,2.57755979385264,1.47245194596102
IDA total,,1997,2.49284558533509,1.43827951021368
IDA total,,1998,2.61011271256231,1.48702703525946
IDA total,,1999,2.55354758578838,1.46507634746302
IDA total,,2000,2.30940929681591,1.46084117333306
IDA total,,2001,2.37969902215699,1.55764802627851
IDA total,,2002,2.39581086611501,1.5654708826806
IDA total,,2003,2.60826654986948,1.60667367564017
IDA total,,2004,2.6099336241111,1.69455020138326
IDA total,,2005,2.65819165087068,1.66343513343882
IDA total,,2006,2.68348222212049,1.70169489194379
IDA total,,2007,2.80374413595664,1.69392669419772
IDA total,,2008,2.87353535135161,1.76074316271998
IDA total,,2009,3.00200878852013,1.79529336043843
IDA total,,2010,2.8587139681442,1.69989117276352
IDA total,,2011,2.77769019639066,1.78312177805756
IDA total,,2012,2.70751146393171,1.77639024662367
IDA total,,2013,2.83330599771645,1.69780505170974
IDA total,,2014,2.79073650759019,1.67286307273686
Iceland,ISL,1995,1.3183543197914,6.88713759020859
Iceland,ISL,1996,1.36725680902761,6.79741296836816
Iceland,ISL,1997,1.41942599085774,6.49311731540225
Iceland,ISL,1998,1.69646917768036,7.03736898231965
Iceland,ISL,1999,1.66201097979188,7.77504317020812
Iceland,ISL,2000,1.7300407839924,7.5449804160076
Iceland,ISL,2001,1.71701413188729,7.40536902811272
Iceland,ISL,2002,1.78101391079734,8.07437599920267
Iceland,ISL,2003,1.8430847405402,8.2312893394598
Iceland,ISL,2004,1.79283846641828,7.79429637358172
Iceland,ISL,2005,1.71027521914994,7.49948502085006
Iceland,ISL,2006,1.61519657196113,7.34951033803887
Iceland,ISL,2007,1.52747748669324,7.22544354330676
Iceland,ISL,2008,1.52906313770361,7.27430978229639
Iceland,ISL,2009,1.64126493141564,7.47948051858436
Iceland,ISL,2010,1.73942434800862,7.11606407199138
Iceland,ISL,2011,1.68101975724543,6.97224335275457
Iceland,ISL,2012,1.68922781335542,6.99404793664458
Iceland,ISL,2013,1.68691968134682,7.06758082865318
Iceland,ISL,2014,1.67945999083686,7.17970593916314
India,IND,1995,2.96712001680604,1.05151096319396
India,IND,1996,2.89030306862871,1.00671418137129
India,IND,1997,3.17553443475586,1.07253617524415
India,IND,1998,3.19192707457749,1.10433439542251
India,IND,1999,2.89552881154068,1.13045898845932
India,IND,2000,3.15131345123789,1.11244300876211
India,IND,2001,3.41851405844839,1.07799618155161
India,IND,2002,3.37531059320442,1.02576198679558
India,IND,2003,3.31160708444559,0.984930505554407
India,IND,2004,3.19745782421393,1.02268176578607
India,IND,2005,3.14791700975686,1.13425770024314
India,IND,2006,3.13607065743862,1.11061062256138
India,IND,2007,3.12693043605608,1.09960072394392
India,IND,2008,3.17675150797651,1.16274094202349
India,IND,2009,3.15476633941917,1.22097108058083
India,IND,2010,3.118664001079,1.161015808921
India,IND,2011,3.15577407258894,1.17537663741106
India,IND,2012,3.20516925208839,1.18387274791161
India,IND,2013,3.2422314856392,1.2868865843608
India,IND,2014,3.27785071165003,1.40723761834997
Indonesia,IDN,1995,1.24723530261405,0.70897904738595
Indonesia,IDN,1996,1.25984328094361,0.726782129056387
Indonesia,IDN,1997,1.24844547428634,0.676852205713663
Indonesia,IDN,1998,1.34729491340952,0.708065026590477
Indonesia,IDN,1999,1.44582249287886,0.772645557121137
Indonesia,IDN,2000,1.2536498103035,0.724682589696499
Indonesia,IDN,2001,1.2684165426453,0.9635657973547
Indonesia,IDN,2002,1.38435298165161,0.88427273834839
Indonesia,IDN,2003,1.51842311442297,1.01530117557703
Indonesia,IDN,2004,1.43287714408803,0.934871135911972
Indonesia,IDN,2005,1.98636965854878,0.803211001451218
Indonesia,IDN,2006,1.99256471600423,0.912583093995768
Indonesia,IDN,2007,1.97201619596092,1.12642589403908
Indonesia,IDN,2008,1.80014731245656,1.00579761754344
Indonesia,IDN,2009,1.80591002872791,1.01954942127209
Indonesia,IDN,2010,1.70767125979386,1.03300414020614
Indonesia,IDN,2011,1.68425025259239,1.02891404740761
Indonesia,IDN,2012,1.75013381860501,1.14773652139499
Indonesia,IDN,2013,1.77228822324369,1.15362898675631
Indonesia,IDN,2014,1.77132385943557,1.07553630056443
Iran,IRN,1995,2.0688122265271,1.6760716934729
Iran,IRN,1996,1.91408025684202,1.72567844315798
Iran,IRN,1997,2.05936082406771,1.94221656593229
Iran,IRN,1998,2.26636780180731,2.13765102819269
Iran,IRN,1999,2.52634029032665,1.86003164967335
Iran,IRN,2000,2.61141516044084,1.86312249955916
Iran,IRN,2001,2.82865485354525,2.19473641645475
Iran,IRN,2002,3.20000811378894,2.18927471621106
Iran,IRN,2003,3.06758260154306,2.34823933845694
Iran,IRN,2004,3.64834938007879,2.23931691992121
Iran,IRN,2005,3.73010128170476,2.33345819829524
Iran,IRN,2006,3.37714483422899,2.56809019577101
Iran,IRN,2007,3.42015552257084,2.42396484742916
Iran,IRN,2008,3.84532464941948,2.43782038058052
Iran,IRN,2009,4.75240017851534,2.87914109148466
Iran,IRN,2010,5.33456760917576,2.68468208082424
Iran,IRN,2011,4.64538922723703,2.47903326276297
Iran,IRN,2012,4.29623423860165,2.68760016139836
Iran,IRN,2013,3.75871907618932,2.73404015381068
Iran,IRN,2014,4.05412015534107,2.84080214465893
Iraq,IRQ,2003,2.38430516476982,1.97933709523018
Iraq,IRQ,2004,1.56159915786935,4.05040922213065
Iraq,IRQ,2005,1.3495220033862,2.7838722766138
Iraq,IRQ,2006,1.08548304119927,1.91357156880073
Iraq,IRQ,2007,1.12653814024953,2.56524356975047
Iraq,IRQ,2008,0.988390367747146,2.93957483225285
Iraq,IRQ,2009,1.19663538528843,3.45308147471158
Iraq,IRQ,2010,0.997217757974795,2.82324919202521
Iraq,IRQ,2011,0.827179899010617,2.49103317098938
Iraq,IRQ,2012,1.98407815863755,3.28004061136245
Iraq,IRQ,2013,2.20072418869356,3.71919911130644
Iraq,IRQ,2014,2.20072419046621,3.33814898953379
Ireland,IRL,1995,1.76941753384003,4.66980297615997
